comment,label
이거 예전에 국밥드시러갈때 가지고 간 차 아닌가요~? 장수돌침대 별이 다섯개~!도 기억나용 ㅋㅋ,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무웃겨요 계속웃으면서봣어요,1
ㅋㅋㅋㅋㅋㅋㅋㅋ진짜간지용차량이네요  어차피 한국에 밟을데도 별로없고... 거지라서 못사는데 정신승리해봅니다 너무웃겨요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋ,1
아 너무 웃겨요 ㅜㅜㅜㅋㅋㅋㅋ 넘 죠아아,1
귀요미 말 ㅋㅋㅋㅋㅋ 소떡 오락실 허전 개구리 앜ㅋㅋㅋ 저두 INFP인데 ㅋㅋㅋ 리뷰최고 ㅋㅋㅋ,1
아잠만 ㅜㅜ ㅋㅋㅋㅋㅋㅋㅋㅋ 인트로 25초만 봐도 현웃 ㅜㅜ ㅋㅋㅋㅋㅋ 소떡소떡 허세샷 공상과학 하쒸 ㅜㅜ 옳요미 ㅁㅊ ㅜ 커여웡 ,1
아 너무 재밌어 언니...ㅠ,1
아니 리뷰가 아니라 굳이 사지말라고 올린 영상 같은ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 넘웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
"리뷰 넘 웃기다구욬ㅋㅋㅋㅋㅋㅋㅋ 페라리 지못미,,",1
"외관만멋지고 시끄럽고 승차감불편
시르네요 허허
좋은 리뷰였어요",1
오늘도 잘 볼게요,1
쇠야 !!쇠 ㅋㅋㅋㅋㅋㅋㅋ진짜 웃경 ㅠㅠ,1
ㅋㅋㅋㅋㅋㅋㅋ너무웃겨욬ㅋㅋㅋㅋㅌㅋㅌㅋㅌㅌㅌㅌㅋㅋㅋㅋㅋ차알못 리뷰가 더재밌엌ㅋㅋㅋㅌㅌㅌ,1
진짜 울언니 너모 귀여워!!,1
정말 재밌네요~ㅎㅎ 저는 이차는 패쓰~~여러가지로^^;;,1
"인트로 검은색셋업 옷 정보 귱금해요 아옳님,, ♡",1
ㅋㅋㅋㅋ웃다보니  끝,1
귀엽다…,1
개인적으로 명품하울보다 이렇게 드립치면서 웃긴 영상이 훨씬 좋아요ㅋㅋㅋㅋㅋ고민영님 채널에 올라온영상 진짜 역대급이었어여 ㅋㅋㅋㅋㅋㅋ,1
현주디 투민영언니 조합 왜이렇게 좋은데 ㅋㅋㅋㅋㅋㅋㅋ진짜 쉴틈없이 재밌어요 ㅋㅋㅋㅋㅋㅋㅋㅋ아니 그리고 민영님 입혀주신 옷 다 소화하시는거 실화냐구요 ㅠㅠ 저도 개인적으로 바짝말린장미룩 ㅋㅋㅋㅋㅋ너무 이쁜거 같아요 공주룩은 말모고 평소에 이런 캐주얼룩도 가끔 입어주세요,1
와 진짜 육성으로 와...소리나왔어요ㅋㅋㅋㅋㅋ진짜! 진짜로 캐주얼 꾸안꾸룩 너무너무 잘어울리세요 민영님ㅠㅠㅠ 진짜 너무 멋있고 예뻐요... 공주룩같이 원피스도 너무 잘어울리시는데 이런 룩... 진짜 너무 예뻐요...ㅎㅎ가끔 입어주시면 진짜 좋을 것 같아요ㅠ!! 오늘 영상 레전드라고 생각합니다ㅎㅎㅎ 전부 다 너무 예뻐요ㅎㅎㅎ 20대 초반같아요 완전!!,1
무엇을 입기보다 누가 입었냐가 중요하듯 아옳님이 입으시니 다 고급지게 소화했다능ㅎㅎ 이런 코디하울도 많이 소개해주세요ㅋㅋ,1
언니 근데 진짜 진심으로 캐주얼한 옷 진짜 너무 너무 잘 어울리는데요 .....? 특히 두번째 룩 보고는 진짜 놀랐어요 !!! 너무 잘 어울려서 캐주얼한 룩 입은 모습 앞으로도 더 많이 볼 수 있으면 좋겠어용 !! ,1
"진짜 대박이라구 투민영 넘 좋아ㅠㅠ
아옳이님 진짜 모든 룩이 너무 찰떡 
코디도 대박이고 저걸 너무나 완벽하게 소화하는 언니도 넘 대박",1
"세분 드립 치는 이런영상 진심 넘 좋아요..
특히 현주디님 드립은 정말 사랑합니다..?
최근들어서 진짜 이렇게 찐으로 웃은적 첨이에요ㅠ 곰민ㅇ영님 채널에 업로드 된 영상보고 진심 배꼽빠질뻔 했어요ㅋㅋㅋㅋㅋㅋ",1
"자라까지 찰떡으로 소화해내는 언니는 대체,,,,,",1
오 자라룩도 이렇게 이쁘고 어울리다니 ㅎㅎㅎ 힙옳이 꾸안꾸룩도 너무 이뻐욤!! 룩5는 진짜 민영님 찰떡이구 마지막 말린장미룩도 너무 예뻐욤 ??????,1
아니 근데 민영언니(아옳이언니) 다 잘어울리심 .. 공주룩은 물론 쟈철탈 수 있는(?)룩도 ..진짜 이 언니는 전부 소화한다 … ? 언니 넘 애뻐요 ??,1
이번 영상도 넘넘 재밌어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 언니는 까시가 되어도 볼륨감은 그대로네요? 뭘 입어도 너무 예쁜데 얼굴이랑 몸매가 다했어요 울언니 자라 모델해야 되는 거 아닌가요~~~~!! ㅎㅎ 캐쥬얼한 룩도 가끔 입어주세용 대리만족....? 사랑해요 아옳이>_<,1
"아옳이님이 어깨 라인이 예뻐서 오프숄더가 완전 찰떡이에요~!♡
현주디님의 자차룩, 하철룩 드립에 빵 터졌네요ㅋ",1
언닝 공쥬룩도 잘 어울리고 사랑스럽지만 오늘 입어본 힙하고 캐주얼한 패션도 넘 멋스럽게 잘 어울려용 ,1
설명란에 제품 이름이랑 가격 다 써주신 거 진짜 피드백 반영 빠른 것 같아서 감사해요!! 사랑해??????,1
느슨룩 진짜 너무 이쁘고 잘어울려요,1
다른옷도 다잘어울리는데 니트랑 연습생룩 진짜 존예? 색다르고 잘어울려요,1
"언니가 입으면 다 예쁘지 모 ,,, 공주님 스타일도 좋구 캐쥬얼도 너무 잘 어울려요",1
민영이라는 이름 가진 사람들은 다 이쁜가봐.. 오늘 영상 너무 웃긴데 재밌어욬ㅋㅋㅋ 민영님 모든 코디 다 찰떡??,1
라방에서 유튜브 댓글 하트랑 답글 열심히 달아준다는 약속 지킨다고 하트 열심히 달아주는 아옳이님 옳라프랑 하신 약속 잘 지키는게 너무 보기 좋아요 ,1
아옳이 진짜 너무 잼쎀ㅋㅋㅋㅋㅋ 걷기만 해도 세상과 춤추고 있댘ㅋㅋㅋㅋ,1
옷들이 전부다 이쁘고 잘어울리셔요,1
민영님 브이로그에서 아옳이님이 편해 보이셔서 너무 재밌게 봤어요 ? 아옳이님 행복한 일만 가득하시길 바랍니다  ,1
진짜 너무 재밌었어요! 원래 숙제하려고 앉았는데 언니 유튜브볼 때는 무조건 편하게 봐야 언니 유튜브를 보람차게 볼 수 있어서 침대에 당장 누웠습니다!! 진짜 재밌었어요ㅎ,1
자라에서 알바하고 있는 옳라프 중 한명인데요!! 알바하면서 많이 봤던 옷들이라 되게 신기하고 재밌었어요! 알바하면서 이런옷들은 누가 입지하는 옷도 있었는데 역시 민영언니는 다 잘어울려요,1
이런스타일도 넘 잘어울리고 찰떡으로 소화하다니요 .. 특히 베이지바지 코디 최고 ,1
아옳이 언니 세상 마른거 느껴진당 역시 모델은 다른가봐여 ㅋㅋㅋㅋㅋㅋ 투민영과 현지 조합 자주 해줘여 넘 잼써여 ㅋㅋㅋ,1
오늘 넘 웃겨요 ㅋㅋㅋㅋㅋㅋㅋㅋ 저도 민영님 코디해주고 싶어요!!!! 일상복도 스타일리쉬하게 넘 잘어울림!! ,1
공주룩도 잘 어울리는데 자라룩 너무 잘어울려요,1
자라가 엄청 잘 어울려요 얼굴이 화려해서 심플하게 입으니까 더 예쁘네요,1
"자라옷 입은 아옳이님도 너무 예쁘네요♡
식사 잘 챙겨드세요.팔이 부러질거 같아요ㅠㅠ",1
남아있는 연애프로 돌싱글즈밖에 없다는 거 진짜 ㅜㅜㅜㅜㅜㅜ저 소리질렀어요 근데 그보다도 언니 이런 룩 넘 잘 어울려요!!,1
곰민영님 븨로그 올라가있는거 진짜 대유잼이니까 옳라프들 꼭 가서 보세여 ㅠㅠㅠㅠ,1
오프숄더티랑 연습생룩(?)이 정말 잘어울리시는 것 같아요!! 너무 이뻐요,1
진짜 성격도 좋으시고 이쁘시다 짱짱 ???,1
영상 왜캐 재밌어용 역시 언니 캐쥬얼옷 입는 영상은 다 꿀잼ㅋㅋ 갠적으로 아방니트도 완젼 잘 어울렸어요!!!!!!!,1
긴 치마 같은것만 입는거 보다가 캐쥬얼한거 입은 모습 보니까 너무 예뻐요! 한번씩 이런 룩 입는 것도 예쁠 것 같아요!!,1
평소에입는 샤랄라옷도 예쁜데 캐쥬얼도너무예쁘시당.사실 뭘입어도 너무 예쁨.ㅎㅎㅎ,1
스트라이프 오프숄더티 너무 예쁘고 진짜 잘어울려요.. 자라 입어 보러 가야겟서요ㅠㅠㅠ,1
느슨룩 진짜 이쁜데요? 잘어울려요,1
예쁘니까 다 잘어울린다ㅠㅠ,1
하 진짜 너무 웃겨 죽는줄... 역시 옷걸이가 좋아서 모든 옷이 예쁘네요,1
이것두 예쁜데 역시 언니는 로아르~~ 그리고 화장실집착 너무 웃겨요 ㅋㅋㅋㅋㅋㅋ,1
점프수트 진짜 잘 어울리는데요?,1
귀야워 아옳이... 매력이 흘러넘쳐~~~ 언니 도대체 언제까지 이뻐질 생각이에요!!! ,1
언니 기여워용 ㅋㅋㅋ 언니 어떤 옷이든 다 찰떡이네요ㅋㅋㅋㅋ,1
ㅋㅋㅋㅋㅋㅋㅋ 아니 진짜 너무 재밌게 봤어요 조합 최고야.. 그리고 옷 진짜 다 잘어울리고 너무 예뻐요 ???,1
"공주룩도 이뿐데 이런 룩 진짜 이쁜데여...?
이런 룩도 자주 입어주셍효",1
2번 느슨룩 너무 잘어울려서 놀람.. 이런 스타일도 가끔 입어줘요????,1
두분 케미 무슨일이야ㅋㅋㅋㅋㅋ 진짜 너무 재미있게 끝까지 다 봤어요 또 콜라보영상 기다릴래요,1
랄랄님이랑 찍은 영상에서는 언니가 기빨리는게 보였는데 ㅋㅋㅋㅋ 여기서는 미뇽님이 기가 빨리는게 넘 웃겨용,1
아 진짜 넘 내스타일ㅋㅋㅋㅋㅋㅋㅋㅋ 7:31 그와중에 언니 자차룩 데일리룩 원피스 단추하나 안끼워져있음ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
"언니는 이런 일상영상 많이올려주면 훨씬 더 좋을것가태용 ㅠㅠ
막 돈쓰는 영상들은 조회수는 많이나올지몰라도 뭔가 친근하지도 않고 거리감느껴뎌요",1
삐약이 브이로그 꼭 보셔야해요!!! 자매님들의 활약이 어마어마 합니다 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
왕 언니 영상보고 바로 자라 구경갔어요ㅋㅋ 리브드 니트 탑은 스트라이프가 품절인지 공홈에 없더라구요ㅠㅠ 텍스트 타이트핏 티셔츠만 바로 구매완료했습니다,1
민영님 브이로그도 역대급이었는데ㅋㅋㅋ이 룩북 넘 재밌자나여자주찍어주세영,1
"자라 쇼핑 영상 넘 기달렸다구
쇼핑하울 영상은 언제나 환영입니당",1
너무재밌어요..환승연애때 민영주휘가 제 최애커플이였는데 내사랑 아옳이랑 같이 나오다닝!!!!! 현지님 드립까지 너무 재밌어요ㅋㅋㅋㅋㅋㅋㅋㅋ현지님이 촬영하면 아옳이님이랑 시너지 나서 젤 웃김ㅋㅋㅋㅋ,1
이언니 텐션이 날이갈수록 올라가넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아진짜 언니영상 요즘 너무 유잼이에요 주책한바가진데 넘웃기구귀여움ㅋㅋㅋㅋㅋㅋ 그동안 이 개그끼를 어떻게 숨기고살았대,1
"어깨라인이 예뻐서 어깨를 들어낸 룩은 다 예뻐요!!
4, 5, 7번이 제 픽이에요
제 원픽은 말린장미 룩이에요",1
오ㅏ진자 개인적으로 아옳이님 이런 옷이 더 먼가 ..먼가 머라해야하지 되게 매력뿜뿜하게보여요,1
춤추러갈때입는룩이랑 제니룩 그게진짜 예쁘고잘어울려요~~!!,1
"저는 점프수트!!!!! 이쁘다이쁘다 현주디는 사랑입니다~~??
고민영님 처음 뵌거같은데 결이 같아서 편안한 느낌 넘 좋았어요",1
얼굴이 완성이라서 뭘 입어도 이쁘다,1
청바지가 정말 잘 어울려요 우왕,1
우와 민영이는 그냥 다 예쁘구나,1
"인스타 라방보고 댓글달러 왔어용
날씨가 꿉꿉해서(?) 댓글 안달았던거지
언니에 대한 사랑이 식은 건 절대 아니라는 빠밤?",1
아니 언니..자라옷이 저정도 큰거면 어느정도 마른거예요ㅠㅠ그래도 역시 다잘어울림..ㅋㅋㅋㅋㅋㅋㅋ,1
자라옷같이 캐주얼룩도 많이 찍어주세용,1
대박 아방니트룩 너어어어어무 너무너므너무 잘어울ㄹ려요...!! 자라에서 옷 건져본 적 한번도 없는데 남이 입은건 왜케 이쁘지...ㅎ,1
"8:00  넌 정중앙일때 제일 예뻐...
복잡한 세상... 대충 살자 아옳이언냐처럼..ㅎㅎㅎㅎㅎㅎ 
와중에 버스 손잡이 같은 옷걸이마저 소화해버리는 미뇽 언니 징짜ㅎㅎㅎㅎ",1
진짜 세분 케미 어무너무너무 조아요또 보고싶어용 ㅎㅎㅎ자라 영상 앞으로도 많이 부탁드려요요용 너무조아용???,1
옷걸이 너무 웃겨요 ㅠㅠ 아방니트 정말 잘 어울리시네요~♡,1
투민영 조합 머선129 넘 예뻐요오,1
넘나 재밌었어요 >.< 조만간 또 봐요 언니 ,1
"와 겁나웃었어요ㅋㅋㅋㅋ이런촬영넘좋아요진짜ㅋㅋㅋㅋㅋ
옷도 넘잘어울리심ㅋㅋ",1
너무 재밌어요 이거보고 뉴욕 시리즈도 정주행중이에요ㅠㅠ 꿀잼 언니 항상 행복하세요??,1
아니 언니 맨날 이렇게 입어줘요 너무 예뻐요ㅠㅠ 미친고야,1
와 근데 하나같이 다 찰떡이야.. 아옳이 사랑훼!,1
"민영님 영상 너무 재밌고 힐링돼여,,ㅠㅠㅠ같은 여자지만 너무 사랑스럽고 닮구싶어요 오늘두 역시 꿀잼 히힣",1
자라 룩북 많이 해주세요?,1
"예쁜 사람이 주접떠는거 제일 조하,,,,",1
점프슈트 너무 예뻐요~^^,1
와 중간에 그물 느슨룩 지인짜 너무 잘 어울려요 최고다,1
투민영 조합 좋아요?,1
느슨룩 진짲 존ㄴㄴㄴㄴㄴ녜 너어어어ㅓㅓ무잘어울림,1
자라가 아옳이빨 받아따?? 공주 옳라프도 자라가 예뻐보여요,1
언니 이르케 드립치면서 찍는 영상 넘무 재밌어요..?,1
언니 이런영상 많이 올려쥬세요ㅠㅠㅠ 진짜 재밌서요ㅠㅠㅠㅋㅋㅋㅋㅋㅋㅋ,1
근데 옷 다 잘어울림...ㅜㅜㅜㅜ@!!!!!!,1
헉 곰민영님을 여기서 보다니!! 투민영 넘 귀여워요,1
진심 너무 예뻐요,1
몸매가 다 해서 뭘 입혀도 진짜 예쁘다,1
아니 그냥 사람이 명품이니까 뭔 옷을 입어도 이쁘네요 ㅎㄷㄷ 그냥 동대문 티 쪼가리 하나 사입어도 명품으로 착각할듯,1
"4:25 이런 드립은 누가 생각하시는거에욬ㅋㅋㅋㅋ아옳이 편집자들은 아옳이 놀리기에 진심인것같아욬ㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 아옳이채널의 감초같은ㅋㅋㅋㅋㅋㅋㅋ
8:03 저대로 들어올리면 민영님 들릴거같앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
느슨룩 진짜 예쁘고 잘어울려요!!",1
이쁘다~♡이쁘다~♡♡ 공주룩 아녀도 다 잘어울려요. 부럽당~,1
"12:00 이왜진;;;;; 진짜 아옳이 지켜지켜 인생 2막
천사 아옳이를 배신한 그 shake it ...$&$&&",1
중간의 지하철룩 ㅋㅋㅋㅋㅋㅋㅋ하니깐 공감이 확 되네요 그쵸 지하철 타면 편하게 입어야죸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
머야 언니 공주룩 말고도 자라룩도 다 어울리좌나???????평소에 자라룩도 입어주세요?,1
스트라이프 오프숄더 티 저만 예쁘다고 생각한게 아니었군요..! 와 저도 바로 온라인으로 사려고 자라 홈페이지 들어가봤는데 없더라구요ㅠㅠ 혹시 품절인걸까요...?,1
근데 진짜 몸매에 모든 옷이 찰똑..,1
저는 니트룩 너무 좋았어요!,1
이번에 썸넬 어떻게 바뀔지 기다렸는데ㅎㅎㅎㅎㅎ아옳이님 원래 스탈두 좋아영,1
생각보다 자라스탈도 잘어울려요... 어려보임.ㅋㅋ 화장실 못가는룩 젤 이쁨,1
느순룩 너무 예쁘셔요??,1
자매 텐션을 따라갈래아 따라갈수없군요,1
좋아요 구독 알림설정 댓글까지 잊지 않아요 언니…,1
어떻게 다 예쁘지??(? ?' '?)???,1
진짜 개잘어울리는데요???? 공주공주느낌도 당연히 예쁘지만 다 개잘어울림,1
어떻게 얼굴까지 닮을수가 있져?! 넘이뻐유,1
미치겠넼ㅋㅋㅋㅋㅋㅋ삐약민영님ㅌㅋㅋㅋㅋ 주휘님도 오셨구나 쏘스윗.... 넘웃겨여 오늘영상ㅋㅋㅋ 두분 주기적으로 만나주긔...,1
"LOOK 5 니트탑 구매하려고 갔는데 세일해서 21000원에 샀지모에요..? 그리고 영상에서 아옳이 님이 날씬하니까 이뿌겠지 했는데 입어보니 막 달라붙는 티가 아니라 훨씬 날씬해보였어요 ㅠㅠㅠ 
혹시나 저거 발견하신분들은 꼭 구매하세용 ㅎ",1
역시 언니예요!!!언니 절대 못잊어,1
현지님 나오면 너무 재밌어요 ㅋㅋㅋㅋ 현지님팬 추천 궈궈,1
넘 예쁘시고 귀여우세요^^  굿굿^^,1
이 조합 너무 재밌엌ㅋㅋ진짜ㅋㅋㅋ너무 웃겨요,1
"저는 솔직히 자라, H&M 스파 브랜드들은 별로 안좋아하는것같아요 ㅠㅠ 가격은 은근 비싼데 옷의 퀄리티가 되게 별로더라고요. 보기엔 예쁜데 입으면 불편하고.. 그리고 입어봐도 별로 안이쁘고 난해하더라고요 하ㅏ  근데 민영님이 입으시니깐 옷이 이뻐보이네요!! ㅋㅋㅋ 영상 잘봤습니다",1
옷걸이 ㅋㅋㅋㅋ뒤에 집은거 ㅋㅋㅋ 먹다가 뿜었어요 ㅠㅠㅠㅋㅋㅋㅋ 진짜 최근들어 제일 웃긴 영상 ㅋㅋ,1
저도 INFP인데 항상 기빨림당하기만 했는데...ESFP가 기빨려한다니ㅋㅋㅋㅋ신기해요,1
아니 웅니.. 해린이랑 얼굴이..!! 이렇게 보니까 너무 닮은 거 아니냐구요!! 공주애옹이 아옳웅니..,1
뭘 입어도 다 이쁘네,1
언니 넘 재밌어여..?? h&m도 해주세요~~,1
"얼굴이 뭘 입어도 ,,, 이뿌잖아! ㅋㅋㅋ",1
아옳이 유튜브는 항상 보고 있는데 힐링! 제 샵에 와서도 발레 컨텐츠 한번 찍어줘요 즐거운 영상이 될 수 있을 것 같아요 ㅎㅎ,1
민영님 입은 옷 정보도 궁금해요ㅜㅜ,1
ㅋㅋㅋㅋㅋ 두 민영이들 이름도 똑같고 얼굴도 넘 닮았어요 뭔가 아옳님이랑 주디님이랑 닮은거랑 다르게 닮은 느낌,1
옳라프인데 곰돌이라 너무 행복하고 재밌는 영상이에오??,1
그림체 비슷한 예쁜 사람 둘이 웃고 떠드는 영상 보니까 나까지 기분 좋다…,1
진짜 오늘 역대급으로 재밌어요 ㅋㅋㅋㅋㅋ!!!!,1
"자라에서 명품 같은 옷 찾기 컨텐츠 많던데, 디자인도 디자인이지만, 재질부터가 일단 매우 저렴해 보임ㅠ 아옳이 언니가 명품이니까 옷들이 명품처럼 느껴지는 거지, 일반인이 입으면 걍 보세옷...",1
아 현지언니 ㅋㅋㅋㅋㅋ진짜 ㅋㅋㅋㅋㅋㅋㅋ 브이로그 캐리시다 ㅋㅋㅋㅋㅋㅋ웃다끝났내요,1
아옳이가 딘짜 이뿌구낭..,1
이정도면 스리슬쩍 스퐃브라 정보도 투척해주세옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
완전 찰 떡!! 오늘도 반하고 갑니당ㅇㅇ,1
아옳이언니 왜케 예뻐용..?ㅠㅠ,1
언니가 평상시잘안입는스타일인데. 첫도전인데도이뻐용. ~,1
지난주 아침8시 출근길에 자라쓱지나가면서 아옳이닮았네했는데 아옳이였네요!!ㅋㅋㅋㅋㅋㅋ,1
00:07:30 대충살자 원피스 단추 하나 풀고 다니는 아옳이처럼 ??,1
아니 look5 바지 민영언니랑 찰떡쿵..,1
헉 청청 넘 예뿌다 ㅜ,1
꺄??? (고)미녕님 유튜브 보고 깔깔 웃었는데ㅠㅠㅜ기다려쓰요ㅠㅠㅠㅠㅠ???,1
ㅋㅋㅋㅋ서울라이트 제제님이랑 웃으시는거 존똑이세요,1
